Country,Date,Cases,Deaths,Recovered,Vaccination
Russia,2021-08-05,4352576,95596,4256980,87002257
Russia,2021-08-06,4387567,96365,4291202,87679709
Russia,2021-08-07,4419347,97063,4322284,88354851
Russia,2021-08-08,4453633,97816,4355817,89027639
Russia,2021-08-09,4488394,98579,4389815,89698026
Russia,2021-08-10,4518026,99230,4418796,90365966
Russia,2021-08-11,4553685,100013,4453672,91031414
Russia,2021-08-12,4587518,100756,4486762,91694324
Russia,2021-08-13,4620293,101476,4518817,92354650
Russia,2021-08-14,4650442,102138,4548304,93012347
Russia,2021-08-15,4684222,102880,4581342,93667369
Russia,2021-08-16,4718399,103631,4614768,94319671
Russia,2021-08-17,4752082,104370,4647712,94969206
Russia,2021-08-18,4784186,105076,4679110,95615931
Russia,2021-08-19,4815857,105771,4710086,96259799
Russia,2021-08-20,4846456,106443,4740013,96900764
Russia,2021-08-21,4877988,107136,4770852,97538783
Russia,2021-08-22,4911896,107880,4804016,98173808
Russia,2021-08-23,4941262,108525,4832737,98805797
Russia,2021-08-24,4975195,109271,4865924,99434702
Russia,2021-08-25,5006044,109948,4896096,100060480
Russia,2021-08-26,5038390,110659,4927731,100683085
Russia,2021-08-27,5069395,111340,4958055,101302473
Russia,2021-08-28,5099377,111998,4987379,101918599
Russia,2021-08-29,5128706,112642,5016064,102531418
Russia,2021-08-30,5160584,113342,5047242,103140885
Russia,2021-08-31,5187243,113928,5073315,103746956
Russia,2021-09-01,5220913,114668,5106245,104349587
Russia,2021-09-02,5249232,115289,5133943,104948734
Russia,2021-09-03,5277346,115907,5161439,105544351
Russia,2021-09-04,5308731,116596,5192135,106136395
Russia,2021-09-05,5338809,117257,5221552,106724823
Russia,2021-09-06,5367292,117882,5249410,107309589
Russia,2021-09-07,5397369,118543,5278826,107890651
Russia,2021-09-08,5426866,119191,5307675,108467964
Russia,2021-09-09,5453177,119769,5333408,109041485
Russia,2021-09-10,5483396,120432,5362964,109611171
Russia,2021-09-11,5509457,121005,5388452,110176978
Russia,2021-09-12,5537745,121626,5416119,110738863
Russia,2021-09-13,5566549,122259,5444290,111296783
Russia,2021-09-14,5593060,122841,5470219,111850695
Russia,2021-09-15,5622752,123493,5499259,112400556
Russia,2021-09-16,5648091,124050,5524041,112946323
Russia,2021-09-17,5675168,124644,5550524,113487954
Russia,2021-09-18,5703604,125269,5578335,114025407
Russia,2021-09-19,5730440,125858,5604582,114558639
Russia,2021-09-20,5755769,126415,5629354,115087608
Russia,2021-09-21,5779597,126938,5652659,115612272
Russia,2021-09-22,5808811,127580,5681231,116132589
Russia,2021-09-23,5834913,128153,5706760,116648517
Russia,2021-09-24,5858097,128662,5729435,117160016
Russia,2021-09-25,5885055,129254,5755801,117667043
Russia,2021-09-26,5909003,129780,5779223,118169558
Russia,2021-09-27,5932999,130307,5802692,118667519
Russia,2021-09-28,5962588,130957,5831631,119160886
Russia,2021-09-29,5984282,131434,5852848,119649617
Russia,2021-09-30,6008751,131971,5876780,120133673
Russia,2021-10-01,6033772,132520,5901252,120613012
Russia,2021-10-02,6058882,133072,5925810,121087596
Russia,2021-10-03,6081879,133577,5948302,121557383
Russia,2021-10-04,6102637,134033,5968604,122022334
Russia,2021-10-05,6126557,134558,5991999,122482410
Russia,2021-10-06,6149690,135066,6014624,122937570
Russia,2021-10-07,6170877,135532,6035345,123387776
Russia,2021-10-08,6194269,136046,6058223,123832989
Russia,2021-10-09,6213369,136465,6076904,124273169
Russia,2021-10-10,6237898,137004,6100894,124708279
Russia,2021-10-11,6256279,137407,6118872,125138279
Russia,2021-10-12,6279745,137923,6141822,125563132
Russia,2021-10-13,6301620,138403,6163217,125982799
Russia,2021-10-14,6322431,138860,6183571,126397242
Russia,2021-10-15,6339607,139238,6200369,126806424
Russia,2021-10-16,6360978,139707,6221271,127210308
Russia,2021-10-17,6383012,140191,6242821,127608856
Russia,2021-10-18,6401371,140594,6260777,128002032
Russia,2021-10-19,6424358,141099,6283259,128389798
Russia,2021-10-20,6441958,141486,6300472,128772118
Russia,2021-10-21,6459934,141880,6318054,129148957
Russia,2021-10-22,6478518,142289,6336229,129520277
Russia,2021-10-23,6493887,142626,6351261,129886042
Russia,2021-10-24,6516442,143121,6373321,130246219
Russia,2021-10-25,6533441,143495,6389946,130600770
Russia,2021-10-26,6548124,143817,6404307,130949661
Russia,2021-10-27,6565590,144201,6421389,131292857
Russia,2021-10-28,6583291,144590,6438701,131630324
Russia,2021-10-29,6596352,144877,6451475,131962027
Russia,2021-10-30,6614723,145280,6469443,132287932
Russia,2021-10-31,6629824,145612,6484212,132608005
Russia,2021-11-01,6647375,145997,6501378,132922212
Russia,2021-11-02,6663490,146351,6517139,133230521
Russia,2021-11-03,6678573,146682,6531891,133532897
Russia,2021-11-04,6691245,146961,6544284,133829309
Russia,2021-11-05,6705972,147284,6558688,134119724
Russia,2021-11-06,6721619,147628,6573991,134404109
Russia,2021-11-07,6734509,147911,6586598,134682432
Russia,2021-11-08,6747384,148194,6599190,134954662
Russia,2021-11-09,6762898,148534,6614364,135220767
Russia,2021-11-10,6775554,148812,6626742,135480716
Russia,2021-11-11,6787070,149065,6638005,135734479
Russia,2021-11-12,6802689,149408,6653281,135982023
Russia,2021-11-13,6811445,149601,6661844,136223320
Russia,2021-11-14,6825497,149909,6675588,136458339
Russia,2021-11-15,6833897,150094,6683803,136687050
Russia,2021-11-16,6843236,150299,6692937,136909424
Russia,2021-11-17,6858168,150627,6707541,137125431
Russia,2021-11-18,6869581,150878,6718703,137335044
Russia,2021-11-19,6878013,151063,6726950,137538232
Russia,2021-11-20,6887955,151281,6736674,137734968
Russia,2021-11-21,6896096,151460,6744636,137925224
Russia,2021-11-22,6905886,151675,6754211,138108972
Russia,2021-11-23,6915501,151886,6763615,138286185
Russia,2021-11-24,6923448,152061,6771387,138456836
Russia,2021-11-25,6933401,152279,6781122,138620898
Russia,2021-11-26,6938406,152389,6786017,138778344
Russia,2021-11-27,6944774,152529,6792245,138929149
Russia,2021-11-28,6956070,152777,6803293,139073286
Russia,2021-11-29,6963479,152940,6810539,139210731
Russia,2021-11-30,6968277,153045,6815232,139341457
Russia,2021-12-01,6975652,153207,6822445,139465440
Russia,2021-12-02,6981572,153337,6828235,139582657
Russia,2021-12-03,6987257,153462,6833795,139693081
Russia,2021-12-04,6990653,153537,6837116,139796690
Russia,2021-12-05,6995790,153649,6842141,139893460
Russia,2021-12-06,6999120,153723,6845397,139983368
Russia,2021-12-07,7004617,153843,6850774,140066391
Russia,2021-12-08,7009356,153947,6855409,140142507
Russia,2021-12-09,7011044,153985,6857059,140211692
Russia,2021-12-10,7015656,154086,6861570,140273927
Russia,2021-12-11,7016107,154096,6862011,140329188
Russia,2021-12-12,7021679,154218,6867461,140377455
Russia,2021-12-13,7024449,154279,6870170,140418707
Russia,2021-12-14,7025330,154298,6871032,140452923
Russia,2021-12-15,7024929,154289,6870640,140480084
Russia,2021-12-16,7025722,154307,6871415,140500170
Russia,2021-12-17,7025732,154307,6871425,140513161
Russia,2021-12-18,7027030,154336,6872694,140519039
Russia,2021-12-19,7027359,154343,6873016,140517784
Russia,2021-12-20,7023592,154260,6869332,140509378
Russia,2021-12-21,7023179,154251,6868928,140493804
Russia,2021-12-22,7022288,154231,6868057,140471043
Russia,2021-12-23,7021758,154220,6867538,140441079
Russia,2021-12-24,7019763,154176,6865587,140403895
Russia,2021-12-25,7019265,154165,6865100,140359474
Russia,2021-12-26,7015276,154077,6861199,140307800
Russia,2021-12-27,7013891,154047,6859844,140248857
Russia,2021-12-28,7010726,153978,6856748,140182630
Russia,2021-12-29,7007854,153914,6853940,140109105
Russia,2021-12-30,7000839,153760,6847079,140028265
Russia,2021-12-31,6996766,153671,6843095,139940098
United Kingdom,2020-01-01,377,11,366,0
United Kingdom,2020-01-02,429,12,417,636
United Kingdom,2020-01-03,521,15,506,2547
United Kingdom,2020-01-04,1254,37,1217,5732
United Kingdom,2020-01-05,612,18,594,10189
United Kingdom,2020-01-06,85,2,83,15920
United Kingdom,2020-01-07,2140,64,2076,22923
United Kingdom,2020-01-08,2857,86,2771,31198
United Kingdom,2020-01-09,3014,91,2923,40744
United Kingdom,2020-01-10,2879,87,2792,51560
United Kingdom,2020-01-11,4349,131,4218,63645
United Kingdom,2020-01-12,6680,202,6478,76997
United Kingdom,2020-01-13,5207,157,5050,91617
United Kingdom,2020-01-14,5077,153,4924,107502
United Kingdom,2020-01-15,6472,195,6277,124650
United Kingdom,2020-01-16,8259,249,8010,143061
United Kingdom,2020-01-17,7773,235,7538,162732
United Kingdom,2020-01-18,10068,304,9764,183662
United Kingdom,2020-01-19,11364,343,11021,205849
United Kingdom,2020-01-20,13364,404,12960,229290
United Kingdom,2020-01-21,14490,438,14052,253983
United Kingdom,2020-01-22,15528,469,15059,279926
United Kingdom,2020-01-23,14876,449,14427,307117
United Kingdom,2020-01-24,18434,557,17877,335554
United Kingdom,2020-01-25,19814,599,19215,365232
United Kingdom,2020-01-26,21098,638,20460,396150
United Kingdom,2020-01-27,21400,647,20753,428305
United Kingdom,2020-01-28,23759,718,23041,461693
United Kingdom,2020-01-29,25267,764,24503,496312
United Kingdom,2020-01-30,26526,802,25724,532158
United Kingdom,2020-01-31,29787,900,28887,569228
United Kingdom,2020-02-01,31204,943,30261,607518
United Kingdom,2020-02-02,35544,1075,34469,647026
United Kingdom,2020-02-03,35725,1080,34645,687746
United Kingdom,2020-02-04,38855,1175,37680,729675
United Kingdom,2020-02-05,39109,1182,37927,772810
United Kingdom,2020-02-06,42072,1272,40800,817146
United Kingdom,2020-02-07,44815,1355,43460,862679
United Kingdom,2020-02-08,46509,1406,45103,909404
United Kingdom,2020-02-09,49275,1490,47785,957318
United Kingdom,2020-02-10,51908,1570,50338,1006416
United Kingdom,2020-02-11,54451,1646,52805,1056693
United Kingdom,2020-02-12,58481,1768,56713,1108144
United Kingdom,2020-02-13,60149,1819,58330,1160765
United Kingdom,2020-02-14,62946,1903,61043,1214551
United Kingdom,2020-02-15,65773,1989,63784,1269496
United Kingdom,2020-02-16,68666,2076,66590,1325595
United Kingdom,2020-02-17,71095,2150,68945,1382843
United Kingdom,2020-02-18,73891,2234,71657,1441235
United Kingdom,2020-02-19,77237,2336,74901,1500765
United Kingdom,2020-02-20,80980,2449,78531,1561427
United Kingdom,2020-02-21,84086,2543,81543,1623216
United Kingdom,2020-02-22,86341,2611,83730,1686126
United Kingdom,2020-02-23,90264,2730,87534,1750151
United Kingdom,2020-02-24,92904,2810,90094,1815284
United Kingdom,2020-02-25,96408,2916,93492,1881520
United Kingdom,2020-02-26,99466,3008,96458,1948852
United Kingdom,2020-02-27,103122,3119,100003,2017274
United Kingdom,2020-02-28,107667,3256,104411,2086780
United Kingdom,2020-02-29,110384,3338,107046,2157362
United Kingdom,2020-03-01,114031,3449,110582,2229015
United Kingdom,2020-03-02,116628,3527,113101,2301730
United Kingdom,2020-03-03,121124,3663,117461,2375502
United Kingdom,2020-03-04,124946,3779,121167,2450324
United Kingdom,2020-03-05,128375,3882,124493,2526187
United Kingdom,2020-03-06,132832,4017,128815,2603086
United Kingdom,2020-03-07,136456,4127,132329,2681012
United Kingdom,2020-03-08,140783,4258,136525,2759958
United Kingdom,2020-03-09,144843,4381,140462,2839916
United Kingdom,2020-03-10,148193,4482,143711,2920880
United Kingdom,2020-03-11,152702,4618,148084,3002841
United Kingdom,2020-03-12,157206,4754,152452,3085791
United Kingdom,2020-03-13,162186,4905,157281,3169723
United Kingdom,2020-03-14,165834,5015,160819,3254628
United Kingdom,2020-03-15,169536,5127,164409,3340499
United Kingdom,2020-03-16,174630,5281,169349,3427326
United Kingdom,2020-03-17,179939,5442,174497,3515102
United Kingdom,2020-03-18,183869,5561,178308,3603819
United Kingdom,2020-03-19,188132,5690,182442,3693467
United Kingdom,2020-03-20,192812,5831,186981,3784038
United Kingdom,2020-03-21,197902,5985,191917,3875523
United Kingdom,2020-03-22,202305,6119,196186,3967915
United Kingdom,2020-03-23,206654,6250,200404,4061202
United Kingdom,2020-03-24,211733,6404,205329,4155378
United Kingdom,2020-03-25,215056,6504,208552,4250432
United Kingdom,2020-03-26,219596,6642,212954,4346355
United Kingdom,2020-03-27,225590,6823,218767,4443139
United Kingdom,2020-03-28,230441,6970,223471,4540773
United Kingdom,2020-03-29,234977,7107,227870,4639249
United Kingdom,2020-03-30,240901,7286,233615,4738557
United Kingdom,2020-03-31,244110,7383,236727,4838686
United Kingdom,2020-04-01,250086,7564,242522,4939628
United Kingdom,2020-04-02,255235,7720,247515,5041373
United Kingdom,2020-04-03,259608,7852,251756,5143910
United Kingdom,2020-04-04,266926,8073,258853,5247230
United Kingdom,2020-04-05,270220,8173,262047,5351323
United Kingdom,2020-04-06,276012,8348,267664,5456178
United Kingdom,2020-04-07,282335,8539,273796,5561786
United Kingdom,2020-04-08,287500,8695,278805,5668136
United Kingdom,2020-04-09,291689,8822,282867,5775217
United Kingdom,2020-04-10,298320,9023,289297,5883020
United Kingdom,2020-04-11,303504,9180,294324,5991533
United Kingdom,2020-04-12,310377,9387,300990,6100746
United Kingdom,2020-04-13,314587,9515,305072,6210648
United Kingdom,2020-04-14,319770,9672,310098,6321228
United Kingdom,2020-04-15,324871,9826,315045,6432477
United Kingdom,2020-04-16,330566,9998,320568,6544382
United Kingdom,2020-04-17,336161,10167,325994,6656932
United Kingdom,2020-04-18,343335,10384,332951,6770117
United Kingdom,2020-04-19,348130,10529,337601,6883926
United Kingdom,2020-04-20,354245,10714,343531,6998346
United Kingdom,2020-04-21,360663,10908,349755,7113367
United Kingdom,2020-04-22,363836,11004,352832,7228978
United Kingdom,2020-04-23,372137,11255,360882,7345167
United Kingdom,2020-04-24,377165,11408,365757,7461922
United Kingdom,2020-04-25,383310,11593,371717,7579232
United Kingdom,2020-04-26,388366,11746,376620,7697085
United Kingdom,2020-04-27,394355,11927,382428,7815469
United Kingdom,2020-04-28,401165,12133,389032,7934373
United Kingdom,2020-04-29,408443,12354,396089,8053785
United Kingdom,2020-04-30,413520,12507,401013,8173693
United Kingdom,2020-05-01,419737,12695,407042,8294085
United Kingdom,2020-05-02,424810,12849,411961,8414948
United Kingdom,2020-05-03,430618,13024,417594,8536271
United Kingdom,2020-05-04,436603,13205,423398,8658041
United Kingdom,2020-05-05,442930,13397,429533,8780247
United Kingdom,2020-05-06,448017,13551,434466,8902876
United Kingdom,2020-05-07,455089,13764,441325,9025915
United Kingdom,2020-05-08,461390,13955,447435,9149352
United Kingdom,2020-05-09,467860,14151,453709,9273175
United Kingdom,2020-05-10,474295,14345,459950,9397371
United Kingdom,2020-05-11,480696,14539,466157,9521928
United Kingdom,2020-05-12,486701,14721,471980,9646832
United Kingdom,2020-05-13,492595,14899,477696,9772072
United Kingdom,2020-05-14,497951,15061,482890,9897634
United Kingdom,2020-05-15,505202,15280,489922,10023506
United Kingdom,2020-05-16,511256,15463,495793,10149674
United Kingdom,2020-05-17,518570,15685,502885,10276127
United Kingdom,2020-05-18,525222,15886,509336,10402850
United Kingdom,2020-05-19,531605,16079,515526,10529832
United Kingdom,2020-05-20,537857,16268,521589,10657058
United Kingdom,2020-05-21,543640,16443,527197,10784516
United Kingdom,2020-05-22,549773,16628,533145,10912192
United Kingdom,2020-05-23,556028,16818,539210,11040075
United Kingdom,2020-05-24,561928,16996,544932,11168149
United Kingdom,2020-05-25,570050,17242,552808,11296402
United Kingdom,2020-05-26,575692,17412,558280,11424821
United Kingdom,2020-05-27,581405,17585,563820,11553392
United Kingdom,2020-05-28,588137,17789,570348,11682103
United Kingdom,2020-05-29,594563,17983,576580,11810938
United Kingdom,2020-05-30,601640,18197,583443,11939886
United Kingdom,2020-05-31,608799,18414,590385,12068932
United Kingdom,2020-06-01,614305,18580,595725,12198064
United Kingdom,2020-06-02,619483,18737,600746,12327266
United Kingdom,2020-06-03,627357,18975,608382,12456527
United Kingdom,2020-06-04,633854,19172,614682,12585831
United Kingdom,2020-06-05,640284,19366,620918,12715167
United Kingdom,2020-06-06,646487,19554,626933,12844519
United Kingdom,2020-06-07,653538,19767,633771,12973874
United Kingdom,2020-06-08,659911,19960,639951,13103218
United Kingdom,2020-06-09,666324,20154,646170,13232538
United Kingdom,2020-06-10,673093,20358,652735,13361819
United Kingdom,2020-06-11,678990,20537,658453,13491049
United Kingdom,2020-06-12,685418,20731,664687,13620212
United Kingdom,2020-06-13,693146,20965,672181,13749296
United Kingdom,2020-06-14,699046,21143,677903,13878286
United Kingdom,2020-06-15,705678,21344,684334,14007168
United Kingdom,2020-06-16,712394,21547,690847,14135928
United Kingdom,2020-06-17,718356,21727,696629,14264553
United Kingdom,2020-06-18,725059,21930,703129,14393028
United Kingdom,2020-06-19,729778,22073,707705,14521340
United Kingdom,2020-06-20,737401,22304,715097,14649474
United Kingdom,2020-06-21,743540,22489,721051,14777416
United Kingdom,2020-06-22,751195,22721,728474,14905153
United Kingdom,2020-06-23,757066,22898,734168,15032669
United Kingdom,2020-06-24,762377,23059,739318,15159952
United Kingdom,2020-06-25,769414,23272,746142,15286987
United Kingdom,2020-06-26,775617,23459,752158,15413760
United Kingdom,2020-06-27,782140,23657,758483,15540256
United Kingdom,2020-06-28,787453,23817,763636,15666462
United Kingdom,2020-06-29,794688,24036,770652,15792364
United Kingdom,2020-06-30,800570,24214,776356,15917948
United Kingdom,2020-07-01,807182,24414,782768,16043198
United Kingdom,2020-07-02,812746,24582,788164,16168102
United Kingdom,2020-07-03,819069,24774,794295,16292645
United Kingdom,2020-07-04,826473,24998,801475,16416813
United Kingdom,2020-07-05,831153,25139,806014,16540592
United Kingdom,2020-07-06,837373,25327,812046,16663967
United Kingdom,2020-07-07,844150,25532,818618,16786925
United Kingdom,2020-07-08,849788,25703,824085,16909451
United Kingdom,2020-07-09,855816,25885,829931,17031531
United Kingdom,2020-07-10,862569,26089,836480,17153151
United Kingdom,2020-07-11,867533,26240,841293,17274297
United Kingdom,2020-07-12,873903,26432,847471,17394956
United Kingdom,2020-07-13,881989,26677,855312,17515111
United Kingdom,2020-07-14,886887,26825,860062,17634751
United Kingdom,2020-07-15,892023,26980,865043,17753860
United Kingdom,2020-07-16,898740,27184,871556,17872425
United Kingdom,2020-07-17,904740,27365,877375,17990430
United Kingdom,2020-07-18,910900,27551,883349,18107864
United Kingdom,2020-07-19,915978,27705,888273,18224710
United Kingdom,2020-07-20,922537,27903,894634,18340956
United Kingdom,2020-07-21,926269,28016,898253,18456587
United Kingdom,2020-07-22,932683,28210,904473,18571589
United Kingdom,2020-07-23,939226,28408,910818,18685949
United Kingdom,2020-07-24,945020,28583,916437,18799652
United Kingdom,2020-07-25,949826,28729,921097,18912684
United Kingdom,2020-07-26,956234,28923,927311,19025032
United Kingdom,2020-07-27,961213,29073,932140,19136682
United Kingdom,2020-07-28,966991,29248,937743,19247619
United Kingdom,2020-07-29,973380,29441,943939,19357830
United Kingdom,2020-07-30,978770,29604,949166,19467302
United Kingdom,2020-07-31,982907,29729,953178,19576019
United Kingdom,2020-08-01,988258,29891,958367,19683969
United Kingdom,2020-08-02,994049,30066,963983,19791138
United Kingdom,2020-08-03,999623,30235,969388,19897512
United Kingdom,2020-08-04,1004467,30381,974086,20003077
United Kingdom,2020-08-05,1010851,30575,980276,20107821
United Kingdom,2020-08-06,1015569,30717,984852,20211728
United Kingdom,2020-08-07,1020755,30874,989881,20314786
United Kingdom,2020-08-08,1024722,30994,993728,20416981
United Kingdom,2020-08-09,1031433,31197,1000236,20518300
United Kingdom,2020-08-10,1033740,31267,1002473,20618729
United Kingdom,2020-08-11,1041189,31492,1009697,20718254
United Kingdom,2020-08-12,1046179,31643,1014536,20816863
United Kingdom,2020-08-13,1050127,31762,1018365,20914542
United Kingdom,2020-08-14,1056113,31944,1024169,21011278
United Kingdom,2020-08-15,1059987,32061,1027926,21107056
United Kingdom,2020-08-16,1064803,32206,1032597,21201866
United Kingdom,2020-08-17,1069674,32354,1037320,21295692
United Kingdom,2020-08-18,1076239,32552,1043687,21388522
United Kingdom,2020-08-19,1079569,32653,1046916,21480342
United Kingdom,2020-08-20,1083663,32777,1050886,21571141
United Kingdom,2020-08-21,1087045,32879,1054166,21660904
United Kingdom,2020-08-22,1092188,33035,1059153,21749620
United Kingdom,2020-08-23,1095911,33147,1062764,21837274
United Kingdom,2020-08-24,1101339,33311,1068028,21923854
United Kingdom,2020-08-25,1105141,33426,1071715,22009348
United Kingdom,2020-08-26,1108491,33528,1074963,22093742
United Kingdom,2020-08-27,1113462,33678,1079784,22177025
United Kingdom,2020-08-28,1116927,33783,1083144,22259182
United Kingdom,2020-08-29,1121645,33926,1087719,22340203
United Kingdom,2020-08-30,1124941,34025,1090916,22420074
United Kingdom,2020-08-31,1129466,34162,1095304,22498782
United Kingdom,2020-09-01,1133822,34294,1099528,22576316
United Kingdom,2020-09-02,1137081,34393,1102688,22652664
United Kingdom,2020-09-03,1140596,34499,1106097,22727812
United Kingdom,2020-09-04,1144684,34623,1110061,22801749
United Kingdom,2020-09-05,1148642,34742,1113900,22874462
United Kingdom,2020-09-06,1150977,34813,1116164,22945940
United Kingdom,2020-09-07,1155404,34947,1120457,23016170
United Kingdom,2020-09-08,1159556,35072,1124484,23085141
United Kingdom,2020-09-09,1162423,35159,1127264,23152841
United Kingdom,2020-09-10,1165379,35248,1130131,23219257
United Kingdom,2020-09-11,1169016,35358,1133658,23284379
United Kingdom,2020-09-12,1172066,35451,1136615,23348194
United Kingdom,2020-09-13,1175380,35551,1139829,23410691
United Kingdom,2020-09-14,1176538,35586,1140952,23471858
United Kingdom,2020-09-15,1179834,35686,1144148,23531684
United Kingdom,2020-09-16,1184480,35826,1148654,23590158
United Kingdom,2020-09-17,1185616,35861,1149755,23647268
United Kingdom,2020-09-18,1189682,35984,1153698,23703004
United Kingdom,2020-09-19,1191872,36050,1155822,23757353
United Kingdom,2020-09-20,1194066,36116,1157950,23810305
United Kingdom,2020-09-21,1197541,36221,1161320,23861849
United Kingdom,2020-09-22,1199931,36294,1163637,23911973
United Kingdom,2020-09-23,1203645,36406,1167239,23960668
United Kingdom,2020-09-24,1204135,36421,1167714,24007922
United Kingdom,2020-09-25,1207810,36532,1171278,24053725
United Kingdom,2020-09-26,1209272,36576,1172696,24098067
United Kingdom,2020-09-27,1210710,36620,1174090,24140935
United Kingdom,2020-09-28,1213754,36712,1177042,24182321
United Kingdom,2020-09-29,1215573,36767,1178806,24222214
United Kingdom,2020-09-30,1217115,36813,1180302,24260604
United Kingdom,2020-10-01,1219098,36873,1182225,24297480
United Kingdom,2020-10-02,1220262,36909,1183353,24332833
United Kingdom,2020-10-03,1221780,36954,1184826,24366652
United Kingdom,2020-10-04,1224452,37035,1187417,24398928
United Kingdom,2020-10-05,1225302,37061,1188241,24429651
United Kingdom,2020-10-06,1226839,37107,1189732,24458810
United Kingdom,2020-10-07,1228445,37156,1191289,24486398
United Kingdom,2020-10-08,1229717,37195,1192522,24512403
United Kingdom,2020-10-09,1229768,37196,1192572,24536817
United Kingdom,2020-10-10,1232733,37286,1195447,24559631
United Kingdom,2020-10-11,1232984,37293,1195691,24580834
United Kingdom,2020-10-12,1233724,37316,1196408,24600418
United Kingdom,2020-10-13,1235033,37355,1197678,24618375
United Kingdom,2020-10-14,1235697,37375,1198322,24634694
United Kingdom,2020-10-15,1236772,37408,1199364,24649367
United Kingdom,2020-10-16,1237247,37422,1199825,24662386
United Kingdom,2020-10-17,1237918,37443,1200475,24673742
United Kingdom,2020-10-18,1238812,37470,1201342,24683426
United Kingdom,2020-10-19,1238875,37472,1201403,24691430
United Kingdom,2020-10-20,1238461,37459,1201002,24697745
United Kingdom,2020-10-21,1238019,37446,1200573,24702363
United Kingdom,2020-10-22,1240039,37507,1202532,24705277
United Kingdom,2020-10-23,1238785,37469,1201316,24706478
United Kingdom,2020-10-24,1238578,37463,1201115,24705959
United Kingdom,2020-10-25,1237587,37433,1200154,24703710
United Kingdom,2020-10-26,1238776,37469,1201307,24699726
United Kingdom,2020-10-27,1238340,37455,1200885,24693998
United Kingdom,2020-10-28,1236815,37409,1199406,24686518
United Kingdom,2020-10-29,1237669,37435,1200234,24677280
United Kingdom,2020-10-30,1236451,37398,1199053,24666277
United Kingdom,2020-10-31,1237956,37444,1200512,24653500
United Kingdom,2020-11-01,1234993,37354,1197639,24638943
United Kingdom,2020-11-02,1234246,37331,1196915,24622599
United Kingdom,2020-11-03,1233019,37294,1195725,24604462
United Kingdom,2020-11-04,1233462,37308,1196154,24584524
United Kingdom,2020-11-05,1231232,37240,1193992,24562779
United Kingdom,2020-11-06,1229793,37197,1192596,24539221
United Kingdom,2020-11-07,1229474,37187,1192287,24513843
United Kingdom,2020-11-08,1226675,37102,1189573,24486639
United Kingdom,2020-11-09,1226562,37099,1189463,24457603
United Kingdom,2020-11-10,1225781,37075,1188706,24426729
United Kingdom,2020-11-11,1223299,37000,1186299,24394011
United Kingdom,2020-11-12,1221596,36949,1184647,24359443
United Kingdom,2020-11-13,1219910,36898,1183012,24323020
United Kingdom,2020-11-14,1218543,36857,1181686,24284736
United Kingdom,2020-11-15,1216174,36785,1179389,24244586
United Kingdom,2020-11-16,1213527,36705,1176822,24202565
United Kingdom,2020-11-17,1211625,36647,1174978,24158667
United Kingdom,2020-11-18,1208098,36541,1171557,24112887
United Kingdom,2020-11-19,1206820,36502,1170318,24065221
United Kingdom,2020-11-20,1203109,36390,1166719,24015663
United Kingdom,2020-11-21,1200947,36324,1164623,23964210
United Kingdom,2020-11-22,1196413,36187,1160226,23910856
United Kingdom,2020-11-23,1195992,36174,1159818,23855597
United Kingdom,2020-11-24,1192401,36066,1156335,23798429
United Kingdom,2020-11-25,1190615,36012,1154603,23739348
United Kingdom,2020-11-26,1187052,35904,1151148,23678349
United Kingdom,2020-11-27,1184381,35823,1148558,23615430
United Kingdom,2020-11-28,1179616,35679,1143937,23550585
United Kingdom,2020-11-29,1177695,35621,1142074,23483812
United Kingdom,2020-11-30,1174961,35538,1139423,23415107
United Kingdom,2020-12-01,1170494,35403,1135091,23344466
United Kingdom,2020-12-02,1166859,35293,1131566,23271886
United Kingdom,2020-12-03,1162688,35167,1127521,23197365
United Kingdom,2020-12-04,1158370,35036,1123334,23120899
United Kingdom,2020-12-05,1155298,34944,1120354,23042485
United Kingdom,2020-12-06,1149717,34775,1114942,22962121
United Kingdom,2020-12-07,1146316,34672,1111644,22879804
United Kingdom,2020-12-08,1141160,34516,1106644,22795532
United Kingdom,2020-12-09,1137549,34407,1103142,22709302
United Kingdom,2020-12-10,1134029,34300,1099729,22621111
United Kingdom,2020-12-11,1129405,34160,1095245,22530959
United Kingdom,2020-12-12,1124467,34011,1090456,22438843
United Kingdom,2020-12-13,1119820,33870,1085950,22344762
United Kingdom,2020-12-14,1113597,33682,1079915,22248713
United Kingdom,2020-12-15,1109700,33564,1076136,22150695
United Kingdom,2020-12-16,1104466,33406,1071060,22050707
United Kingdom,2020-12-17,1099359,33252,1066107,21948748
United Kingdom,2020-12-18,1094993,33120,1061873,21844816
United Kingdom,2020-12-19,1088683,32929,1055754,21738910
United Kingdom,2020-12-20,1083438,32770,1050668,21631030
United Kingdom,2020-12-21,1076915,32573,1044342,21521175
United Kingdom,2020-12-22,1072516,32440,1040076,21409344
United Kingdom,2020-12-23,1066263,32251,1034012,21295538
United Kingdom,2020-12-24,1061242,32099,1029143,21179755
United Kingdom,2020-12-25,1054630,31899,1022731,21061995
United Kingdom,2020-12-26,1049336,31739,1017597,20942260
United Kingdom,2020-12-27,1043057,31549,1011508,20820547
United Kingdom,2020-12-28,1038082,31398,1006684,20696859
United Kingdom,2020-12-29,1030977,31183,999794,20571195
United Kingdom,2020-12-30,1022984,30941,992043,20443556
United Kingdom,2020-12-31,1016869,30757,986112,20313943
